660	5				
1.500000000E+02	-2.013456025E+01	7.495622827E-03	1.079743717E-05	5.972199301E-01	
1.500000000E+02	-1.595350366E+01	7.672548283E-03	1.094877515E-05	5.988979918E-01	
1.500000000E+02	-1.178626568E+01	7.874196801E-03	1.111951028E-05	6.009644052E-01	
1.500000000E+02	-7.633843865E+00	8.076512215E-03	1.128900766E-05	6.031749038E-01	
1.500000000E+02	-3.497035496E+00	8.279393375E-03	1.145723630E-05	6.055054965E-01	
1.500000000E+02	6.235320511E-01	8.482749615E-03	1.162417373E-05	6.079356611E-01	
1.500000000E+02	4.727375710E+00	8.686499573E-03	1.178980464E-05	6.104477802E-01	
1.500000000E+02	8.814134992E+00	8.890570152E-03	1.195411980E-05	6.130266825E-01	
1.500000000E+02	1.288355353E+01	9.094895622E-03	1.211711506E-05	6.156592673E-01	
1.500000000E+02	1.693546338E+01	9.299416827E-03	1.227879055E-05	6.183341944E-01	
1.500000000E+02	2.096977161E+01	9.504080487E-03	1.243915001E-05	6.210416281E-01	
1.500000000E+02	2.498644889E+01	9.708838582E-03	1.259820016E-05	6.237730225E-01	
1.500000000E+02	2.898551966E+01	9.913647813E-03	1.275595026E-05	6.265209427E-01	
1.500000000E+02	3.296705379E+01	1.011846911E-02	1.291241162E-05	6.292789128E-01	
1.500000000E+02	3.693115936E+01	1.032326724E-02	1.306759725E-05	6.320412889E-01	
1.500000000E+02	4.087797649E+01	1.052801038E-02	1.322152160E-05	6.348031495E-01	
1.500000000E+02	4.480767207E+01	1.073266979E-02	1.337420022E-05	6.375602031E-01	
1.500000000E+02	4.872043513E+01	1.093721955E-02	1.352564957E-05	6.403087088E-01	
1.500000000E+02	5.261647297E+01	1.114163625E-02	1.367588683E-05	6.430454078E-01	
1.500000000E+02	5.649600778E+01	1.134589875E-02	1.382492972E-05	6.457674644E-01	
2.000000000E+02	-1.250480124E+01	7.906113967E-03	1.114271355E-05	6.156122913E-01	
2.000000000E+02	-8.446293161E+00	8.078491061E-03	1.128733416E-05	6.165215978E-01	
2.000000000E+02	-4.395292700E+00	8.275978700E-03	1.145144872E-05	6.177776741E-01	
2.000000000E+02	-3.531936920E-01	8.474316650E-03	1.161464066E-05	6.192344914E-01	
2.000000000E+02	3.678835043E+00	8.673393012E-03	1.177685919E-05	6.208626916E-01	
2.000000000E+02	7.699818507E+00	8.873107034E-03	1.193806337E-05	6.226370471E-01	
2.000000000E+02	1.170894883E+01	9.073367890E-03	1.209822070E-05	6.245357934E-01	
2.000000000E+02	1.570556241E+01	9.274093614E-03	1.225730590E-05	6.265400872E-01	
2.000000000E+02	1.968912022E+01	9.475210160E-03	1.241529990E-05	6.286335622E-01	
2.000000000E+02	2.365919088E+01	9.676650582E-03	1.257218895E-05	6.308019634E-01	
2.000000000E+02	2.761543608E+01	9.878354302E-03	1.272796388E-05	6.330328432E-01	
2.000000000E+02	3.155759795E+01	1.008026646E-02	1.288261938E-05	6.353153087E-01	
2.000000000E+02	3.548548811E+01	1.028233738E-02	1.303615352E-05	6.376398084E-01	
2.000000000E+02	3.939897822E+01	1.048452198E-02	1.318856721E-05	6.399979533E-01	
2.000000000E+02	4.329799177E+01	1.068677941E-02	1.333986378E-05	6.423823655E-01	
2.000000000E+02	4.718249692E+01	1.088907259E-02	1.349004864E-05	6.447865480E-01	
2.000000000E+02	5.105250029E+01	1.109136788E-02	1.363912895E-05	6.472047751E-01	
2.000000000E+02	5.490804156E+01	1.129363472E-02	1.378711333E-05	6.496319970E-01	
2.000000000E+02	5.874918874E+01	1.149584538E-02	1.393401166E-05	6.520637584E-01	
2.000000000E+02	6.257603405E+01	1.169797468E-02	1.407983483E-05	6.544961281E-01	
2.500000000E+02	-6.221288196E+00	8.253900098E-03	1.143085381E-05	6.316024559E-01	
2.500000000E+02	-2.263628070E+00	8.422246126E-03	1.156990901E-05	6.318361533E-01	
2.500000000E+02	1.691547694E+00	8.616001975E-03	1.172851500E-05	6.323752090E-01	
2.500000000E+02	5.642548044E+00	8.810771494E-03	1.188645446E-05	6.331659880E-01	
2.500000000E+02	9.587923509E+00	9.006433368E-03	1.204366113E-05	6.341741702E-01	
2.500000000E+02	1.352643472E+01	9.202878008E-03	1.220007961E-05	6.353702050E-01	
2.500000000E+02	1.745702523E+01	9.400006300E-03	1.235566383E-05	6.367285361E-01	
2.500000000E+02	2.137879795E+01	9.597728494E-03	1.251037584E-05	6.382269780E-01	
2.500000000E+02	2.529099492E+01	9.795963251E-03	1.266418472E-05	6.398462042E-01	
2.500000000E+02	2.919297964E+01	9.994636778E-03	1.281706568E-05	6.415693261E-01	
2.500000000E+02	3.308422170E+01	1.019368207E-02	1.296899918E-05	6.433815444E-01	
2.500000000E+02	3.696428346E+01	1.039303827E-02	1.311997029E-05	6.452698577E-01	
2.500000000E+02	4.083280838E+01	1.059265002E-02	1.326996807E-05	6.472228181E-01	
2.500000000E+02	4.468951086E+01	1.079246697E-02	1.341898502E-05	6.492303262E-01	
2.500000000E+02	4.853416730E+01	1.099244328E-02	1.356701662E-05	6.512834559E-01	
2.500000000E+02	5.236660834E+01	1.119253721E-02	1.371406096E-05	6.533743063E-01	
2.500000000E+02	5.618671199E+01	1.139271075E-02	1.386011833E-05	6.554958748E-01	
2.500000000E+02	5.999439763E+01	1.159292924E-02	1.400519098E-05	6.576419480E-01	
2.500000000E+02	6.378962074E+01	1.179316109E-02	1.414928278E-05	6.598070080E-01	
2.500000000E+02	6.757236826E+01	1.199337750E-02	1.429239906E-05	6.619861510E-01	
3.000000000E+02	-8.316408982E-01	8.559725596E-03	1.168135356E-05	6.459911852E-01	
3.000000000E+02	3.039465924E+00	8.724398284E-03	1.181559477E-05	6.456100354E-01	
3.000000000E+02	6.912284303E+00	8.914720910E-03	1.196941748E-05	6.454929072E-01	
3.000000000E+02	1.078488624E+01	9.106206773E-03	1.212279210E-05	6.456751008E-01	
3.000000000E+02	1.465559744E+01	9.298725985E-03	1.227563956E-05	6.461175232E-01	
3.000000000E+02	1.852296569E+01	9.492160927E-03	1.242789239E-05	6.467864848E-01	
3.000000000E+02	2.238573343E+01	9.686404954E-03	1.257949323E-05	6.476528216E-01	
